Name,Team,Conf,Class,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORTG,DRTG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,player_id
Jalen Green,GLI,Other,FR,G,15,480.0,7.0,15.3,0.461,2.3,6.4,0.365,4.7,8.9,0.529,0.537,2.2,2.6,0.829,0.6,4.0,4.6,3.2,1.7,0.3,3.0,1.9,20.2,102.0,112.0,15.3,0.613,0.417,0.172,1.9,11.6,6.9,13.5,2.3,0.8,15.4,23.4,0.0,0.5,0.4,0.044,0.0,0.0,0.0,greenja05
Jalen Johnson,Duke,ACC,FR,C,13,278.0,4.4,8.3,0.528,0.6,1.4,0.444,3.8,6.9,0.544,0.565,1.8,2.9,0.632,1.5,4.5,6.0,2.2,1.2,1.2,2.5,4.2,11.2,102.6,94.7,25.8,0.579,0.165,0.352,7.9,25.3,16.6,20.5,3.1,6.0,23.8,28.8,0.6,0.5,1.1,0.162,4.0,3.7,7.7,johnsja05
Jalen Pickett,Penn St.,B10,SR,G,37,1351.0,7.0,13.8,0.508,1.2,3.2,0.381,5.8,10.6,0.546,0.552,2.4,3.2,0.763,1.2,6.2,7.4,6.6,0.9,0.5,2.3,2.3,17.7,118.7,102.2,26.6,0.577,0.23,0.23,4.0,19.6,12.2,39.3,1.6,1.6,13.2,29.3,5.5,1.8,7.3,0.215,7.4,2.6,10.0,pickeja02
Jalen Suggs,Gonzaga,WCC,FR,G,30,868.0,5.1,10.2,0.502,1.2,3.5,0.337,4.0,6.8,0.586,0.559,2.9,3.8,0.754,0.6,4.7,5.3,4.5,1.9,0.3,2.9,3.6,14.3,110.4,90.2,22.6,0.594,0.338,0.371,2.7,18.0,11.0,23.7,3.5,1.1,21.5,25.3,2.5,2.1,4.6,0.21,4.3,4.2,8.5,suggsja01
Jalen Williams,Santa Clara,WCC,JR,G,33,1149.0,6.6,12.9,0.513,1.3,3.2,0.396,5.4,9.7,0.551,0.562,3.5,4.3,0.809,0.6,3.8,4.4,4.2,1.2,0.5,2.1,3.0,18.0,116.1,101.6,22.8,0.601,0.248,0.33,2.0,11.7,7.2,22.7,1.9,1.5,13.6,24.9,3.8,1.5,5.3,0.184,4.6,0.9,5.5,willija06
Jalen Wilson,Kansas,B12,JR,F,36,1273.0,6.9,16.0,0.43,1.9,5.8,0.337,4.9,10.2,0.482,0.49,4.4,5.5,0.799,1.6,6.7,8.2,2.2,0.9,0.5,2.3,2.4,20.1,106.2,96.4,21.0,0.54,0.362,0.346,5.2,20.8,13.3,12.5,1.5,1.4,13.4,28.2,2.9,2.4,5.3,0.168,4.6,1.3,5.9,wilsoja03
Jamal Cain,Oakland,Horz,SR,F,30,1050.0,7.3,14.6,0.499,1.1,3.8,0.298,6.1,10.8,0.57,0.538,4.2,5.0,0.841,3.0,7.2,10.2,0.7,1.8,0.6,2.2,3.9,19.9,113.9,95.5,26.3,0.587,0.261,0.346,10.1,23.5,16.8,4.6,3.1,1.9,13.9,26.5,3.5,2.1,5.6,0.214,3.3,-0.1,3.2,cainja01
Jamal Murray,Kentucky,SEC,FR,F,36,1267.0,6.8,14.9,0.454,3.1,7.7,0.408,3.6,7.2,0.502,0.559,3.3,4.2,0.783,1.5,3.7,5.2,2.2,1.0,0.3,2.3,2.4,20.0,118.0,101.1,22.7,0.59,0.515,0.283,4.9,11.1,8.2,12.1,1.6,0.9,15.3,25.4,4.4,1.7,6.1,0.193,8.0,0.9,8.9,murraja01
Jamal Shead,Houston,B12,SR,G,37,1149.0,4.8,11.7,0.409,1.2,3.8,0.309,3.6,7.9,0.456,0.458,2.2,2.8,0.779,0.9,2.8,3.7,6.3,2.2,0.5,2.0,2.5,12.9,113.1,88.2,22.6,0.495,0.321,0.24,3.3,10.5,6.8,40.4,4.3,2.0,15.4,26.4,3.1,3.2,6.3,0.22,5.9,5.7,11.6,sheadja01
James Harden,Arizona St.,P10,SO,G,35,1254.0,6.3,12.9,0.489,1.7,4.7,0.356,4.7,8.3,0.564,0.553,5.8,7.7,0.756,1.4,4.2,5.6,4.2,1.7,0.3,3.4,3.2,20.1,112.8,95.6,25.5,0.607,0.361,0.597,5.5,14.6,10.4,29.2,3.1,1.1,19.0,32.6,5.1,2.0,7.2,0.229,6.9,2.9,9.8,hardeja01
James Wiseman,Memphis,Amer,FR,C,3,69.0,6.7,8.7,0.769,0.0,0.3,0.0,6.7,8.3,0.8,0.769,6.3,9.0,0.704,4.3,6.3,10.7,0.3,0.3,3.0,1.0,2.9,19.7,140.6,80.0,52.7,0.76,0.038,1.038,21.8,26.5,24.4,4.4,0.8,13.6,8.8,26.8,0.5,0.2,0.7,0.434,11.9,5.3,17.2,wisemja01
Jamir Watkins,Florida St.,ACC,SR,F,32,990.0,5.5,13.0,0.427,1.7,5.2,0.321,3.9,7.8,0.496,0.49,5.7,7.7,0.747,1.0,4.7,5.7,2.4,1.2,0.5,2.7,4.1,18.4,105.7,102.1,20.4,0.555,0.398,0.59,3.9,16.9,10.5,16.3,2.2,2.0,16.3,30.3,2.1,1.6,3.7,0.148,3.5,1.0,4.6,watkija01
Jamison Battle,Ohio St.,B10,SR,F,35,1096.0,5.1,11.0,0.465,2.6,6.0,0.433,2.5,5.0,0.503,0.583,2.5,2.7,0.926,1.2,4.0,5.2,1.3,0.4,0.3,1.5,2.6,15.3,120.6,106.4,19.3,0.624,0.55,0.247,4.4,14.0,9.4,8.3,0.7,0.8,13.8,21.1,3.2,1.2,4.4,0.161,5.6,0.1,5.7,battlja01
Jarace Walker,Houston,Amer,FR,F,36,998.0,4.4,9.4,0.463,1.0,2.8,0.347,3.4,6.6,0.513,0.515,1.5,2.2,0.662,2.3,4.5,6.8,1.8,1.0,1.3,1.5,3.0,11.2,112.3,86.3,22.1,0.533,0.297,0.236,9.5,18.1,14.0,12.4,2.2,6.2,14.9,22.0,2.4,2.8,5.2,0.211,4.0,3.7,7.7,walkeja02
Jared McCain,Duke,ACC,FR,F,36,1137.0,4.9,10.5,0.462,2.4,5.8,0.414,2.4,4.7,0.521,0.577,2.1,2.4,0.885,0.8,4.2,5.0,1.8,1.1,0.1,1.3,2.0,14.3,122.0,99.9,19.4,0.611,0.554,0.23,3.0,15.3,9.3,10.7,2.0,0.3,12.2,19.7,3.3,1.9,5.2,0.182,5.5,2.0,7.6,mccaija01
Jaren Jackson Jr.,Michigan St.,B10,FR,C,35,765.0,3.4,6.6,0.513,1.1,2.7,0.396,2.3,3.9,0.596,0.595,3.0,3.8,0.797,1.5,4.3,5.8,1.1,0.6,3.0,1.8,5.9,10.9,116.8,85.9,26.9,0.647,0.414,0.573,8.7,19.7,15.0,9.3,1.6,14.2,20.8,22.8,2.3,2.2,4.6,0.239,3.9,6.7,10.6,jacksja02
Jarred Vanderbilt,Kentucky,SEC,FR,C,14,238.0,2.1,4.9,0.426,0.0,0.1,0.0,2.1,4.8,0.433,0.426,1.7,2.7,0.632,3.3,4.6,7.9,1.0,0.4,0.8,1.1,6.2,5.9,107.3,92.9,21.6,0.476,0.015,0.559,23.2,27.9,25.7,10.7,1.4,5.3,15.7,22.9,0.5,0.5,1.0,0.172,3.0,2.1,5.0,vandeja01
Jarrett Allen,Texas,B12,FR,C,33,1061.0,5.4,9.6,0.566,0.0,0.2,0.0,5.4,9.4,0.579,0.566,2.5,4.5,0.564,3.0,5.4,8.4,0.8,0.6,1.5,2.5,2.6,13.4,101.9,99.0,20.3,0.571,0.022,0.472,11.0,18.8,14.9,5.5,1.0,5.0,20.1,22.9,1.5,1.7,3.3,0.124,2.0,2.1,4.1,allenja01
Jase Richardson,Michigan St.,B10,FR,G,36,913.0,4.0,8.1,0.493,1.3,3.2,0.412,2.7,4.9,0.545,0.574,2.8,3.4,0.836,0.6,2.7,3.3,1.9,0.8,0.3,0.8,2.4,12.1,128.3,98.9,20.7,0.624,0.39,0.418,3.0,11.4,7.4,14.4,1.9,1.4,9.9,19.4,3.1,1.7,4.8,0.209,5.8,4.3,10.0,richaja02
Javon Small,West Virginia,B12,SR,G,32,1156.0,5.7,13.7,0.418,2.6,7.3,0.353,3.1,6.3,0.493,0.513,4.6,5.2,0.88,0.5,3.6,4.1,5.6,1.5,0.3,2.7,1.7,18.6,113.0,99.3,22.3,0.576,0.537,0.379,1.5,11.6,6.6,35.1,2.6,1.1,16.1,28.7,1.9,1.1,3.0,0.119,6.5,3.2,9.7,smallja01
Javonte Green,Radford,BSth,SR,F,31,813.0,5.5,10.2,0.533,0.0,0.3,0.111,5.4,9.9,0.545,0.535,4.7,6.7,0.702,2.9,6.2,9.0,1.3,1.9,0.9,2.0,3.9,15.4,112.8,91.2,33.4,0.583,0.026,0.656,12.3,27.2,20.0,11.0,4.4,3.5,15.6,29.8,3.5,2.2,5.7,0.256,5.7,1.9,7.5,greenja02
Jaxson Hayes,Texas,B12,FR,C,32,747.0,3.8,5.3,0.728,0.0,0.0,0.0,3.8,5.3,0.728,0.728,2.3,3.1,0.74,1.8,3.2,5.0,0.3,0.6,2.2,0.9,5.7,10.0,133.8,94.8,27.0,0.739,0.0,0.592,8.8,16.2,12.5,2.6,1.5,10.6,13.9,16.9,2.8,1.5,4.3,0.23,4.0,5.0,9.0,hayesja02
Jay Huff,Virginia,ACC,SR,C,25,676.0,5.1,8.7,0.585,1.2,3.0,0.387,3.9,5.7,0.69,0.652,1.6,2.0,0.837,1.7,5.4,7.1,1.0,0.5,2.6,1.3,3.8,13.0,123.9,91.0,31.4,0.674,0.346,0.226,8.9,24.6,17.2,8.1,1.3,11.9,13.9,23.2,2.8,1.5,4.3,0.257,6.2,4.6,10.8,huffja01
Jaylen Brown,California,P12,FR,F,34,939.0,4.8,11.1,0.431,0.9,3.0,0.294,3.9,8.1,0.482,0.471,4.2,6.4,0.654,1.1,4.3,5.4,2.0,0.8,0.6,3.1,4.6,14.6,95.4,96.2,17.6,0.518,0.27,0.574,4.5,16.5,10.8,15.1,1.7,2.2,21.0,30.9,1.0,1.8,2.7,0.117,0.6,2.0,2.6,brownja02
Jaylen Clark,UCLA,P12,JR,F,30,915.0,4.9,10.3,0.479,0.9,2.6,0.329,4.1,7.7,0.53,0.521,2.2,3.2,0.698,1.9,4.1,6.0,1.9,2.6,0.3,1.2,2.8,13.0,114.6,85.0,23.4,0.548,0.256,0.311,7.4,16.0,11.7,11.4,5.1,1.1,11.3,21.4,2.4,2.7,5.1,0.223,4.5,6.1,10.6,clarkja02
Jaylen Wells,Washington St.,P12,JR,F,34,994.0,4.1,9.4,0.436,2.1,4.9,0.417,2.0,4.4,0.457,0.545,2.3,2.8,0.811,1.2,3.4,4.6,1.2,0.5,0.1,0.7,2.5,12.5,125.4,103.1,18.6,0.584,0.527,0.298,5.0,13.1,9.2,7.9,1.1,0.5,7.4,18.9,3.1,1.4,4.5,0.181,5.2,1.1,6.3,wellsja01
Jaylin Williams,Arkansas,SEC,SO,C,37,1171.0,3.8,8.3,0.461,0.5,1.9,0.239,3.4,6.4,0.527,0.489,2.8,3.8,0.729,1.5,8.3,9.8,2.6,1.3,1.1,1.8,3.3,10.9,106.0,88.4,18.9,0.538,0.231,0.455,5.3,29.3,17.2,15.3,2.3,4.0,17.0,18.6,1.9,3.0,4.9,0.167,2.2,4.7,6.8,willija07
Jaylon Tyson,California,P12,JR,F,31,1065.0,7.2,15.4,0.465,1.6,4.5,0.36,5.5,10.9,0.509,0.518,3.6,4.6,0.796,1.6,5.1,6.8,3.5,1.2,0.5,3.1,2.5,19.6,107.4,107.0,22.2,0.557,0.291,0.298,5.2,16.9,11.0,23.5,2.0,1.5,17.3,30.0,2.4,1.1,3.5,0.133,5.3,0.8,6.1,tysonja01
Jayson Tatum,Duke,ACC,FR,F,29,966.0,5.7,12.6,0.452,1.4,4.0,0.342,4.3,8.6,0.504,0.507,4.1,4.8,0.849,1.3,6.0,7.3,2.1,1.3,1.1,2.6,3.6,16.8,108.9,96.6,22.0,0.566,0.321,0.381,4.9,19.7,12.6,12.4,2.3,3.2,17.7,25.4,2.3,1.8,4.1,0.169,4.0,2.6,6.7,tatumja01
Jerami Grant,Syracuse,ACC,SO,C,32,1005.0,4.2,8.4,0.496,0.0,0.2,0.0,4.2,8.2,0.506,0.496,3.8,5.6,0.674,2.4,4.3,6.8,1.4,0.8,0.6,1.2,3.0,12.1,115.6,97.9,21.6,0.547,0.019,0.664,9.1,17.2,13.0,9.4,1.7,2.5,11.3,21.4,2.8,1.9,4.6,0.185,3.4,1.8,5.2,grantje01
Jeremiah Fears,Oklahoma,SEC,FR,G,34,1027.0,5.3,12.2,0.434,1.1,3.9,0.284,4.2,8.3,0.505,0.48,5.4,6.3,0.851,0.7,3.4,4.1,4.1,1.6,0.1,3.4,2.5,17.1,105.4,106.0,20.7,0.562,0.323,0.518,3.1,13.0,8.3,28.6,3.1,0.5,20.2,31.9,2.1,1.2,3.4,0.132,3.6,1.2,4.8,fearsje01
Jeremiah Robinson-Earl,Villanova,BE,SO,F,25,862.0,6.2,12.5,0.497,0.9,3.3,0.28,5.3,9.2,0.574,0.534,2.4,3.4,0.714,2.5,6.0,8.5,2.2,1.0,0.6,1.6,2.6,15.7,114.1,98.2,23.4,0.558,0.263,0.269,8.6,21.2,14.8,13.5,1.7,2.3,11.8,24.1,2.7,1.3,4.1,0.189,5.1,1.6,6.8,robinje02
Jeremy Sochan,Baylor,B12,FR,F,30,754.0,3.3,7.0,0.474,0.8,2.7,0.296,2.5,4.3,0.585,0.531,1.8,3.0,0.589,2.0,4.4,6.4,1.8,1.3,0.7,1.6,3.7,9.2,108.8,89.0,19.6,0.546,0.384,0.427,8.9,20.6,14.7,12.3,2.9,3.2,18.1,20.0,1.6,1.9,3.4,0.182,3.3,3.8,7.1,sochaje01
Jericho Sims,Texas,B12,SR,C,26,638.0,3.6,5.3,0.686,0.0,0.0,0.0,3.6,5.2,0.691,0.686,2.0,3.8,0.52,2.2,5.1,7.2,0.7,0.7,1.1,1.6,4.1,9.2,112.1,92.7,21.7,0.65,0.0,0.73,10.3,22.0,16.4,5.4,1.7,4.6,20.7,18.3,1.5,1.4,2.9,0.181,3.0,2.9,5.9,simsje01
Jett Howard,Michigan,B10,FR,F,29,919.0,4.7,11.4,0.414,2.7,7.3,0.368,2.0,4.1,0.496,0.532,2.1,2.6,0.8,0.3,2.6,2.8,2.0,0.4,0.7,1.3,2.8,14.2,111.5,105.0,16.7,0.562,0.64,0.227,1.0,8.8,5.0,12.9,0.8,2.1,11.0,21.8,2.1,1.0,3.0,0.132,3.8,0.5,4.3,howarje01
Jevon Carter,West Virginia,B12,SR,G,37,1311.0,5.8,13.8,0.422,2.1,5.3,0.393,3.7,8.5,0.441,0.498,3.6,4.2,0.858,0.8,3.9,4.6,6.6,3.0,0.4,2.6,3.4,17.3,117.3,94.3,24.9,0.549,0.385,0.305,2.3,12.9,7.5,35.2,4.8,1.2,16.8,25.1,4.3,2.8,7.0,0.214,6.5,4.6,11.1,carteje01
Jimmy Butler,Marquette,Big East,SR,G,37,1282.0,5.8,11.9,0.49,0.6,1.8,0.345,5.2,10.1,0.515,0.516,5.9,7.5,0.783,2.8,4.2,7.0,2.7,1.7,0.4,1.7,1.5,18.2,126.8,102.5,24.0,0.587,0.152,0.628,8.2,12.0,10.1,13.2,2.4,1.1,9.8,21.3,4.8,1.5,6.3,0.198,7.2,2.2,9.4,butleji01
Joan Beringer,Cedevita Olimpija,Intl,FR,F,30,608.9,4.3,7.3,0.594,0.0,0.0,0.0,4.3,7.3,0.594,0.589,2.0,3.3,0.6,2.9,6.1,9.0,1.2,1.1,3.2,1.3,5.2,10.8,107.441,99.09,10.971,0.617,0.0,0.452,19.845,27.828,24.635,33.52,3.011,74.679,15.6,27.514,0.05,1.737,1.787,0.117,-0.496,2.666,2.17,berinjo01
Jock Landale,Saint Mary's,WCC,SR,C,36,1199.0,8.4,13.1,0.64,0.1,0.3,0.3,8.3,12.8,0.648,0.644,4.3,5.8,0.746,2.9,7.2,10.2,2.0,0.4,1.0,2.3,3.6,21.1,125.7,97.4,33.7,0.668,0.021,0.445,12.5,26.6,20.2,13.5,0.7,3.2,14.6,30.1,6.3,2.2,8.5,0.282,7.1,1.2,8.3,landajo01
Joe Ingles,Maccabi Tel Aviv,Intl,FR,F,30,763.3,4.1,8.6,0.476,1.8,4.2,0.411,2.3,4.3,0.541,0.581,1.3,1.9,0.697,0.8,4.6,5.3,5.1,1.3,0.1,2.2,3.2,11.2,96.253,103.17,10.617,0.593,0.488,0.221,4.367,16.74,11.573,147.399,2.839,2.053,15.6,25.407,0.006,1.978,1.984,0.104,0.585,0.659,1.244,inglejo01
Joel Embiid,Kansas,B12,FR,C,28,647.0,3.8,6.1,0.626,0.0,0.2,0.2,3.8,5.9,0.639,0.629,3.5,5.1,0.685,2.3,5.8,8.1,1.4,0.9,2.6,2.4,5.8,11.2,112.0,90.1,28.2,0.655,0.029,0.836,12.7,27.3,20.5,11.5,2.3,11.7,24.1,24.4,1.8,1.7,3.4,0.213,4.2,6.4,10.6,embiijo01
John Collins,Wake Forest,ACC,SO,C,33,878.0,7.1,11.4,0.622,0.0,0.0,0.0,7.1,11.4,0.624,0.622,5.0,6.7,0.745,3.8,6.1,9.8,0.5,0.6,1.6,1.8,4.5,19.2,124.8,103.9,35.9,0.658,0.003,0.585,16.4,25.7,21.1,4.5,1.3,6.6,13.2,29.2,4.6,1.0,5.6,0.256,8.9,0.3,9.2,collijo01
John Konchar,Fort Wayne,Sum,SR,F,30,1028.0,7.0,13.2,0.534,1.5,4.3,0.349,5.5,8.9,0.624,0.591,4.2,5.7,0.737,2.2,6.3,8.5,5.4,2.0,0.9,2.8,2.6,19.5,119.9,103.5,30.3,0.623,0.329,0.433,7.3,20.5,14.2,30.0,3.3,3.0,16.6,28.3,5.1,1.6,6.8,0.239,6.4,1.8,8.2,konchjo01
John Tonje,Wisconsin,B10,SR,F,37,1151.0,5.5,11.9,0.465,2.3,5.9,0.388,3.2,5.9,0.541,0.562,6.2,6.9,0.909,0.8,4.5,5.3,1.8,0.7,0.2,1.8,2.2,19.6,123.8,103.7,24.8,0.647,0.499,0.579,3.0,15.6,9.6,11.9,1.4,0.8,12.9,26.8,4.7,1.6,6.4,0.222,8.2,1.8,10.0,tonjejo01
Johni Broome,Auburn,SEC,SR,C,36,1088.0,7.3,14.3,0.51,0.7,2.5,0.278,6.6,11.8,0.559,0.534,3.3,5.6,0.587,3.7,7.1,10.8,2.9,0.9,2.1,1.6,2.8,18.6,118.5,93.6,30.9,0.547,0.174,0.39,14.1,26.0,20.2,19.5,1.8,7.5,9.9,30.6,4.2,2.6,6.8,0.25,8.9,4.0,12.9,broomjo01
Johnny Furphy,Kansas,B12,FR,F,32,771.0,2.9,6.3,0.468,1.4,3.8,0.361,1.6,2.5,0.633,0.577,1.9,2.5,0.765,1.3,3.6,4.9,1.0,0.9,0.3,0.8,3.5,9.0,117.5,100.3,17.0,0.614,0.607,0.403,6.6,16.3,11.7,7.1,2.0,1.6,12.1,17.0,1.7,1.4,3.1,0.156,3.3,2.2,5.4,furphjo01
Johnny Juzang,UCLA,P12,JR,F,30,953.0,6.0,13.8,0.432,1.5,4.2,0.36,4.5,9.6,0.464,0.487,2.2,2.6,0.835,0.8,4.0,4.7,1.8,0.7,0.1,1.6,2.5,15.6,105.7,98.2,18.1,0.519,0.302,0.191,2.7,15.0,8.7,11.5,1.4,0.5,11.8,25.2,2.0,1.5,3.5,0.146,3.2,0.7,3.9,juzanjo01
Jonathan Isaac,Florida St.,ACC,FR,F,32,838.0,4.1,8.0,0.508,1.0,2.8,0.348,3.1,5.2,0.593,0.568,2.9,3.7,0.78,1.8,6.1,7.8,1.2,1.2,1.5,1.5,3.3,12.0,118.8,92.7,24.6,0.614,0.348,0.461,7.7,25.0,16.7,7.5,2.4,6.2,15.7,20.0,2.4,1.9,4.3,0.205,5.3,3.8,9.1,isaacjo01
Jonathan Kuminga,GLI,Other,FR,F,13,426.0,6.1,15.7,0.387,1.4,5.5,0.246,4.7,10.2,0.463,0.43,2.5,4.1,0.625,1.3,6.6,7.9,3.0,1.1,0.9,2.9,2.3,17.4,90.0,111.0,11.5,0.497,0.349,0.258,4.0,19.2,11.9,12.2,1.5,2.4,14.1,24.5,-0.7,0.5,-0.3,-0.03,0.0,0.0,0.0,kuminjo01
Jonathan Mogbo,San Francisco,WCC,JR,C,33,955.0,6.0,9.6,0.625,0.0,0.1,0.0,6.0,9.5,0.629,0.625,2.2,3.1,0.696,3.4,6.8,10.2,3.6,1.6,0.8,1.8,3.6,14.2,128.0,91.0,31.2,0.639,0.006,0.322,14.3,29.6,22.0,24.3,3.2,3.4,14.7,24.5,4.4,2.6,6.9,0.283,6.5,4.0,10.5,mogbojo01
Jordan Clarkson,Missouri,SEC,JR,G,35,1228.0,6.0,13.4,0.447,0.9,3.3,0.281,5.1,10.1,0.5,0.481,4.6,5.6,0.831,0.8,3.0,3.8,3.4,1.1,0.2,2.7,2.5,17.5,109.7,106.8,20.2,0.546,0.244,0.417,2.9,9.3,6.4,23.3,1.9,0.6,16.8,27.3,3.2,1.2,4.4,0.142,3.7,-0.1,3.6,clarkjo01
Jordan Goodwin,Saint Louis,A10,SR,F,21,696.0,5.4,12.6,0.43,1.0,3.3,0.314,4.4,9.3,0.472,0.472,2.6,4.0,0.643,2.6,7.5,10.1,3.9,2.0,0.2,2.8,2.1,14.5,102.6,90.0,21.9,0.498,0.264,0.317,9.1,27.0,17.9,21.8,3.6,0.7,18.6,26.1,1.4,1.6,3.0,0.172,3.8,3.0,6.7,goodwjo01
Jordan Hawkins,Connecticut,BE,SO,F,37,1086.0,4.9,12.0,0.409,2.9,7.6,0.388,2.0,4.4,0.445,0.531,3.4,3.8,0.887,1.0,2.8,3.8,1.3,0.7,0.5,1.4,3.0,16.2,121.2,97.3,20.2,0.584,0.631,0.317,3.9,10.8,7.4,8.2,1.4,1.8,11.9,22.7,3.8,1.9,5.7,0.211,6.1,1.2,7.4,hawkijo01
Jordan McLaughlin,USC,P12,SR,G,36,1270.0,4.4,9.8,0.449,1.5,3.8,0.397,2.9,6.1,0.482,0.525,2.4,3.3,0.746,0.7,2.9,3.7,7.8,2.0,0.2,2.6,1.2,12.8,116.7,101.9,21.3,0.561,0.384,0.333,2.5,9.9,6.1,38.5,3.3,0.7,18.9,22.4,3.6,1.8,5.3,0.168,4.9,2.2,7.1,mclaujo01
Jordan Miller,Miami FL,ACC,SR,F,37,1291.0,5.9,10.8,0.545,0.9,2.5,0.352,5.0,8.4,0.602,0.585,2.6,3.4,0.784,2.1,4.2,6.2,2.7,1.2,0.4,1.3,2.0,15.3,127.2,105.0,23.0,0.616,0.228,0.313,7.2,14.0,10.7,14.1,2.0,1.3,11.1,20.0,4.7,1.3,6.0,0.186,5.8,1.1,6.9,millejo02
Jordan Poole,Michigan,B10,SO,G,37,1222.0,4.4,10.0,0.436,2.0,5.5,0.369,2.3,4.5,0.518,0.538,2.0,2.4,0.833,0.2,2.8,3.0,2.2,1.1,0.2,1.5,2.4,12.8,108.4,92.6,16.0,0.573,0.55,0.244,0.8,9.4,5.2,13.0,2.0,0.7,14.1,20.0,2.2,2.7,4.9,0.16,2.5,3.6,6.1,poolejo01
Jordan Walsh,Arkansas,SEC,FR,F,36,878.0,2.6,6.0,0.433,0.6,2.0,0.278,2.1,4.0,0.51,0.479,1.3,1.8,0.712,1.2,2.7,3.9,0.9,1.1,0.5,1.0,4.8,7.1,103.5,97.0,12.8,0.513,0.332,0.304,5.8,12.9,9.4,6.7,2.6,2.0,15.1,15.8,1.0,1.6,2.5,0.115,0.0,2.7,2.7,walshjo01
Jose Alvarado,Georgia Tech,ACC,SR,G,26,965.0,5.4,10.7,0.505,1.8,4.5,0.39,3.7,6.2,0.59,0.588,2.6,3.1,0.838,0.7,2.7,3.5,4.2,2.8,0.0,2.1,2.5,15.2,117.8,99.6,22.2,0.623,0.421,0.287,2.5,9.4,5.9,21.0,4.5,0.1,16.1,20.6,2.9,1.4,4.3,0.179,4.3,3.0,7.3,alvarjo01
Josh Giddey,Adelaide,Intl,FR,F,28,998.9,5.1,11.9,0.427,1.3,4.4,0.293,3.8,7.4,0.506,0.483,2.1,3.0,0.691,1.4,7.8,9.1,9.3,1.3,0.6,4.1,1.9,13.6,78.522,101.62,10.664,0.514,0.37,0.252,5.45,20.244,14.171,229.064,2.024,9.441,15.6,26.972,-0.114,2.592,2.478,0.099,0.891,1.14,2.03,giddejo01
Josh Green,Arizona,P12,FR,F,30,925.0,4.0,9.6,0.422,1.0,2.8,0.361,3.0,6.8,0.446,0.474,2.8,3.6,0.78,1.3,3.3,4.6,2.6,1.5,0.4,1.6,3.2,11.9,107.6,92.2,17.9,0.527,0.288,0.38,4.8,11.9,8.4,16.0,2.8,1.6,14.7,20.5,2.0,1.9,3.8,0.166,2.1,3.6,5.7,greenjo02
Josh Hart,Villanova,BE,SR,F,36,1194.0,6.6,12.9,0.51,2.1,5.1,0.404,4.5,7.8,0.579,0.59,3.5,4.7,0.747,1.4,5.0,6.4,2.9,1.6,0.3,2.0,2.7,18.7,122.3,93.6,28.2,0.619,0.395,0.367,5.9,17.5,12.2,18.8,2.9,1.0,13.4,27.1,5.1,2.6,7.7,0.257,7.5,3.3,10.8,hartjo01
Josh Minott,Memphis,Amer,FR,C,33,484.0,2.5,4.8,0.522,0.1,0.4,0.143,2.5,4.4,0.559,0.528,1.5,2.0,0.754,1.6,2.2,3.8,0.9,0.8,0.7,0.9,4.8,6.6,114.5,92.9,23.7,0.571,0.088,0.409,12.8,15.7,14.4,12.8,3.1,5.4,16.5,21.7,1.4,1.0,2.4,0.199,3.7,3.1,6.8,minotjo01
Josh Okogie,Georgia Tech,ACC,SO,F,24,873.0,5.5,13.3,0.416,1.6,4.2,0.38,4.0,9.2,0.432,0.475,5.5,6.8,0.821,2.2,4.0,6.2,2.5,1.8,1.0,2.5,3.2,18.2,107.9,100.8,22.3,0.55,0.313,0.506,7.3,13.1,10.2,15.6,2.9,2.8,15.7,26.8,2.1,1.3,3.4,0.156,5.2,1.9,7.1,okogijo01
Jrue Holiday,UCLA,P10,FR,G,35,950.0,3.2,7.1,0.45,0.8,2.5,0.307,2.4,4.6,0.528,0.504,1.3,1.8,0.726,1.3,2.5,3.8,3.7,1.6,0.5,2.1,3.2,8.5,107.2,95.4,24.5,0.531,0.353,0.249,6.0,11.8,8.9,23.8,3.5,2.1,23.4,20.5,1.2,2.1,3.3,0.138,3.3,3.4,6.7,holidjr01
Julian Champagnie,St. John's,BE,JR,F,31,1060.0,7.1,17.2,0.414,2.1,6.2,0.337,5.0,11.0,0.457,0.475,2.9,3.7,0.781,1.4,5.3,6.6,2.0,2.0,1.1,1.5,1.8,19.2,105.4,96.6,21.6,0.507,0.361,0.213,4.1,16.5,10.2,11.0,3.1,3.5,9.1,25.5,2.2,1.9,4.1,0.153,4.2,1.2,5.4,champju02
Julian Phillips,Tennessee,SEC,FR,F,32,769.0,2.5,6.0,0.411,0.3,1.4,0.239,2.1,4.6,0.466,0.44,3.0,3.7,0.822,1.8,2.9,4.7,1.4,0.6,0.5,1.3,2.9,8.3,110.4,90.0,16.6,0.536,0.24,0.615,8.4,13.9,11.1,11.4,1.6,2.9,16.7,19.5,1.6,1.9,3.5,0.183,1.3,3.2,4.5,phillju01
