player,pos,exp,num,hgt,team,conf,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,year,id,fgm,ftm,fta,ft_pct,two_m,two_a,two_pct,three_m,three_a,three_pct,dunk_m,dunk_a,dunk_pct,rim_m,rim_a,rim_pct,mid_m,mid_a,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,rec,pick,fga,fg_pct
Tari Eason,Wing F,So,13.0,6-8,LSU,SEC,33,58.8,24.4242,16.9394,2.2727,4.3333,6.6061,1.0,2.1817998705669,0.45833718,1.9697,1.1515,30.8,115.7,55.9,61.52,2022,72347,190,151,188,0.803,162,287,0.564,28,78,0.359,47.0,48.0,0.9792,137.0,213.0,0.6432,25.0,74.0,0.3378,4.48857,4.11414,138.76,82.1464,78.4869,216.312,8.45117,5.07946,13.5306,10.5,19.8,10.1,16.5,6.5,4.6,51.5,4.5,75.4,17.0,365,0.520547945205479
Zach Edey,C,Fr,15.0,7-4,Purdue,B10,28,36.4,14.6786,8.6786,1.7143,2.7143,4.4286,0.3571,1.35709997578046,0.26313463,0.1429,1.0714,28.6,111.9,59.7,63.21,2021,73174,89,65,91,0.714,89,149,0.597,0,0,0.0,35.0,41.0,0.8537,58.0,78.0,0.7436,31.0,71.0,0.4366,2.34549,1.93382,131.716,95.4304,88.9501,88.627,3.13571,2.27063,5.40634,13.8,21.4,5.9,19.5,9.6,0.6,61.1,6.2,14.6,,149,0.597315436241611
Zach Edey,C,So,15.0,7-4,Purdue,B10,37,47.0,18.973,14.4054,3.1622,4.5405,7.7027,1.1892,1.72969991626402,0.6875181,0.2432,1.2432,34.2,122.4,64.6,65.37,2022,73174,210,113,174,0.649,210,325,0.646,0,0,0.0,57.0,60.0,0.95,158.0,203.0,0.7783,52.0,121.0,0.4298,4.29092,2.39081,151.234,95.8986,90.7153,158.542,10.4788,1.72697,12.2058,21.3,26.8,16.2,15.9,7.4,0.8,53.5,4.2,14.6,,325,0.646153846153846
Zach Edey,C,Jr,15.0,7-4,Purdue,B10,34,76.7,31.7059,22.2647,5.4706,7.4118,12.8824,1.5294,2.26469994835791,0.67532125,0.2353,2.1176,32.6,125.9,60.7,63.88,2023,73174,290,177,241,0.734,290,478,0.607,0,0,0.0,76.0,80.0,0.95,174.0,242.0,0.719,116.0,236.0,0.4915,7.18749,4.62367,152.8,92.1959,87.05,235.113,11.8317,2.45405,14.2857,21.6,27.2,13.4,13.8,7.2,0.5,50.4,2.1,14.6,,478,0.606694560669456
Zach Edey,C,Sr,15.0,7-4,Purdue,B10,39,79.2,31.9744,25.2051,4.641,7.5128,12.1538,2.0256,2.30769995831079,0.87775709,0.2821,2.1538,33.4,128.8,62.4,65.88,2024,73174,336,310,436,0.711,335,537,0.624,1,2,0.5,113.0,120.0,0.9417,218.0,274.0,0.7956,117.0,264.0,0.4432,7.85335,4.58136,160.039,95.9233,88.8878,274.419,12.427,3.11531,15.5423,18.1,25.5,14.6,12.7,6.9,0.5,80.9,2.4,14.6,,539,0.623376623376623
Anthony Edwards,Wing G,Fr,5.0,6-5,Georgia,SEC,31,81.3,33.0312,19.0625,0.75,4.4688,5.2188,2.8438,2.71880001548028,1.04597616,1.3438,0.5625,28.8,103.0,47.0,51.73,2020,71877,195,127,165,0.77,126,251,0.502,69,237,0.291,27.0,27.0,1.0,89.0,129.0,0.6899,37.0,122.0,0.3033,3.75334,3.2819,118.582,102.774,98.2752,198.311,4.38554,0.542972,4.92851,2.4,14.5,17.9,15.4,1.6,2.3,33.8,2.7,99.8,1.0,488,0.399590163934426
Justin Edwards,Combo G,Fr,14.0,6-3,Maine,AE,28,77.5,31.4286,13.5,2.0,3.4643,5.4643,3.3929,3.07139992306518,1.10467542,1.25,0.5357,28.3,94.8,43.5,48.37,2012,19470,139,84,111,0.757,123,276,0.446,16,62,0.258,19.0,20.0,0.95,98.0,185.0,0.5297,25.0,91.0,0.2747,1.66746,2.24845,101.195,101.432,105.455,160.306,0.575814,-0.87211,-0.296296,7.2,12.1,23.3,20.6,1.7,2.4,32.8,3.5,,,338,0.411242603550296
Justin Edwards,Combo G,So,14.0,6-3,Maine,AE,28,79.7,33.0,16.8929,1.7857,3.5,5.2857,3.3929,4.07140018427079,0.83334967,1.9643,0.3571,31.6,92.7,46.5,50.42,2013,19470,170,106,156,0.679,143,296,0.483,27,99,0.273,25.0,28.0,0.8929,107.0,189.0,0.5661,36.0,107.0,0.3364,2.26967,2.56427,105.066,100.882,103.51,181.401,1.44525,-0.350739,1.09451,6.0,11.3,24.8,22.5,1.1,3.5,39.5,3.5,,,395,0.430379746835443
Justin Edwards,Wing G,Jr,14.0,6-4,Kansas St.,B12,32,52.5,21.0938,6.3438,1.125,2.1562,3.2812,1.6875,1.06250000275463,1.58823529,1.1562,0.3438,20.1,97.8,44.3,46.22,2015,19470,75,32,56,0.571,54,122,0.443,21,71,0.296,11.0,17.0,0.6471,46.0,88.0,0.5227,8.0,32.0,0.25,1.19212,2.53129,103.724,97.4934,92.6849,129.31,1.505,2.95625,4.46125,6.9,13.3,18.8,15.8,1.9,3.5,29.0,4.4,,,193,0.38860103626943
Justin Edwards,Wing G,Sr,14.0,6-4,Kansas St.,B12,33,77.5,31.5758,12.6667,2.4545,3.4848,5.9394,2.7879,2.18179991175445,1.2777982,1.7576,0.4848,22.1,107.8,50.0,53.62,2016,19470,145,90,130,0.692,107,211,0.507,38,117,0.325,12.0,15.0,0.8,89.0,148.0,0.6014,18.0,62.0,0.2903,3.01594,4.12284,115.967,97.4179,91.5795,205.208,4.82735,3.40031,8.22767,8.8,13.4,19.2,18.3,1.8,3.3,39.6,2.8,,,328,0.442073170731707
Justin Edwards,Wing F,Fr,1.0,6-8,Kentucky,SEC,32,51.5,21.4688,8.7812,1.1875,2.1875,3.375,0.9375,0.843800008651313,1.11104526,0.875,0.2188,18.0,117.2,55.7,58.23,2024,79252,106,38,49,0.776,75,133,0.564,31,85,0.365,20.0,24.0,0.8333,50.0,78.0,0.641,25.0,55.0,0.4545,2.1591,1.97935,117.786,109.046,103.799,118.83,1.87036,-0.301,1.56936,6.4,10.4,6.9,11.9,1.1,2.2,22.5,4.1,99.6,,218,0.486238532110092
Keon Ellis,Wing G,Jr,14.0,6-6,Alabama,SEC,32,42.3,17.5,5.4688,0.9062,3.125,4.0312,1.0625,1.0625,1.0,1.0938,0.4375,14.9,113.2,59.2,61.91,2021,72720,60,34,47,0.723,39,65,0.6,21,54,0.389,9.0,9.0,1.0,32.0,48.0,0.6667,7.0,17.0,0.4118,1.56749,2.6257,111.17,89.4301,83.8476,139.267,1.76911,5.15925,6.92836,5.3,18.1,10.3,21.9,2.5,3.4,39.5,4.6,,,119,0.504201680672269
Keon Ellis,Wing G,Sr,14.0,6-6,Alabama,SEC,33,77.1,30.9394,12.1212,1.8788,4.2121,6.0909,1.7879,1.57579997121801,1.13459832,1.9394,0.5758,16.8,122.1,55.9,61.35,2022,72720,122,89,101,0.881,55,95,0.579,67,183,0.366,12.0,14.0,0.8571,49.0,70.0,0.7,6.0,24.0,0.25,4.14637,3.5203,124.165,101.076,94.4839,222.134,5.25669,3.1192,8.37589,6.4,14.5,10.2,16.4,1.9,3.4,36.3,3.4,,,278,0.438848920863309
Joel Embiid,C,Fr,21.0,7-0,Kansas,B12,28,45.9,23.1071,11.1786,2.3214,5.7857,8.1071,1.3571,2.35710000867391,0.57574986,0.8929,2.5714,24.4,112.0,62.9,65.5,2014,31621,107,98,143,0.685,106,166,0.639,1,5,0.2,30.0,30.0,1.0,80.0,99.0,0.8081,25.0,65.0,0.3846,2.92867,3.6851,124.998,90.0859,83.519,176.276,4.24577,6.35075,10.5965,12.7,27.3,11.5,24.1,11.7,2.3,83.6,5.8,97.4,3.0,171,0.625730994152047
Tyson Etienne,Combo G,Fr,1.0,6-1,Wichita St.,Amer,31,61.1,24.6452,9.4194,0.3871,1.7097,2.0968,1.3871,0.838700006645629,1.65386907,1.1613,0.0968,17.0,114.0,51.3,55.81,2020,71768,85,60,75,0.8,23,66,0.348,62,160,0.388,1.0,1.0,1.0,16.0,35.0,0.4571,7.0,31.0,0.2258,2.40445,3.103,113.684,92.3882,90.7639,141.316,2.27749,3.32556,5.60305,1.7,7.8,11.2,11.3,0.4,2.7,33.2,3.1,72.2,,226,0.376106194690265
Tyson Etienne,Combo G,So,1.0,6-2,Wichita St.,Amer,20,86.4,33.8182,16.3182,0.5909,2.7727,3.3636,2.5,1.18180000573409,2.11541715,0.9545,0.0909,22.5,114.7,49.6,54.6,2021,71768,99,81,106,0.764,38,106,0.358,61,155,0.394,1.0,2.0,0.5,20.0,45.0,0.4444,18.0,61.0,0.2951,4.6551,3.21155,124.064,103.753,100.482,108.908,5.15749,0.611439,5.76892,1.7,8.5,14.8,7.8,0.3,1.6,40.6,1.9,72.2,,261,0.379310344827586
Tyson Etienne,Combo G,So,1.0,6-2,Wichita St.,Amer,27,81.5,34.2593,14.8889,0.4444,2.4444,2.8889,2.037,2.00000005891016,1.01849997,1.1481,0.037,23.7,99.3,45.8,49.15,2022,71768,133,63,82,0.768,60,146,0.411,73,224,0.326,0.0,2.0,0.0,22.0,45.0,0.4889,38.0,101.0,0.3762,2.71813,3.48961,108.58,100.999,97.636,145.045,0.779382,0.0831644,0.862546,1.4,8.2,13.6,14.7,0.1,2.0,22.2,2.6,72.2,,370,0.359459459459459
